t(s),x(m),y(m),z(m)
2.09,1.952456170859019,1.9951382350224334,0.7159364830218308
2.1,1.9320905093320615,2.001303247252582,0.7289686274214116
2.11,1.9115344608207714,2.007181683665314,0.7417417727387391
2.12,1.8907914541576498,2.0127718946508137,0.7542513807361038
2.13,1.8698649431621912,2.0180722749791182,0.7664930068093496
2.14,1.848758406088443,2.023081264082123,0.7784623015670236
2.15,1.8274753450688932,2.0277973463285814,0.7901550123756904
2.16,1.8060192855547612,2.032219051292046,0.8015669848708764
2.17,1.7843937757527977,2.0363449540117164,0.8126941644330936
2.18,1.7626023860586515,2.0401736752461477,0.8235325976284275
2.19,1.7406487084869369,2.043703881719776,0.834078433613171
2.2,1.7185363560980442,2.0469342863622275,0.8443279255020153
2.21,1.6962689624218314,2.0498636485403616,0.8542774316992952
2.22,1.6738501808782393,2.052490774283024,0.8639234171928352
2.23,1.651283684194972,2.054814516498463,0.8732624548099199
2.24,1.6285731638222867,2.0568337751843724,0.8822912264349534
2.25,1.6057223293450327,2.058547497630538,0.8910065241883678
2.2600000000000002,1.582734907891984,2.059954678614043,0.8994052515663712
2.27,1.559614643542603,2.061054360587004,0.907484424541117
2.2800000000000002,1.5363652967313013,2.0618456338568096,0.9152411726209175
2.29,1.5129906436493008,2.0623276367588304,0.9226727398701147
2.3000000000000003,1.4894944756441866,2.0624995558215664,0.9297764858882515
2.31,1.465880598617263,2.0623606259242178,0.9365498867481923
2.32,1.4421528324187713,2.061910130446636,0.9429905358928643
2.33,1.4183150102411086,2.061147401411647,0.9490961449902947
2.34,1.3943709780101152,2.0600718196197088,0.954864544746643
2.35,1.3703245937745292,2.0586828147758918,0.960293685676943
2.36,1.346179727093725,2.056979865609154,0.9653816388332738
2.37,1.3219402584237974,2.0549624999838936,0.9701265964901058
2.38,1.297610078502128,2.0526302950037607,0.9745268727865771
2.39,1.2731930877305013,2.049982877107708,0.9785809043254722
2.4,1.2486931955568807,2.047019922158269,0.9822872507286887
2.41,1.2241143198559379,2.0437411555220413,0.9856445951489979
2.42,1.1994603863084474,2.04014635214237,0.988651744737914
2.43,1.174735327779611,2.03623533660421,0.9913076310695066
2.44,1.1499430836964553,2.0320079831911624,0.9936113105200084
2.45,1.1250875994243579,2.027464215934671,0.99556196460308
2.46,1.1001728256428394,2.0226040086553723,0.9971589002606139
2.47,1.075202717720678,2.0174273849965867,0.998401550108975
2.48,1.0501812350904918,2.0119344184499526,0.9992894726405892
2.49,1.025112340622842,2.006125232373191,0.999822352380809
2.5,1.0000000000000002,2.0,1.0
2.5100000000000002,0.9748481810894319,1.9935589444420734,0.999822352380809
2.52,0.949660853317141,1.9868023386832472,0.9992894726405892
2.5300000000000002,0.9244419870409395,1.9797305055657701,0.998401550108975
2.54,0.8991955529237611,1.9723438177686976,0.9971589002606139
2.5500000000000003,0.873925521307104,1.9646426977784146,0.99556196460308
2.56,0.8486358615847236,1.9566276178512934,0.9936113105200084
2.57,0.8233305415766389,1.9482990999684802,0.9913076310695066
2.58,0.798013526903588,1.939657715782831,0.988651744737914
2.59,0.7726887803620126,1.9307040865579927,0.985644595148998
2.6,0.747360261299663,1.9214388830996423,0.9822872507286887
2.61,0.7220319249919497,1.911862825678897,0.9785809043254723
2.62,0.6967077220191003,1.9019766839478955,0.9745268727865771
2.63,0.6713915976442628,1.8917812768475786,0.9701265964901059
2.64,0.6460874911926203,1.8812774725076675,0.9653816388332738
2.65,0.6207993354316313,1.8704661881388633,0.9602936856769431
2.66,0.5955310559524857,1.8593483899172787,0.9548645447466431
2.67,0.5702865705528899,1.847925092861127,0.9490961449902948
2.68,0.545069788621246,1.8361973606996727,0.9429905358928644
2.69,0.5198846105223649,1.8241663057344784,0.9365498867481924
2.7,0.49473492698476773,1.811833088692958,0.9297764858882512
2.71,0.46962461848971293,1.7991989185742654,0.9226727398701148
2.72,0.44455755466200075,1.7862650524875339,0.9152411726209176
2.73,0.4195375936626995,1.7730327954824998,0.9074844245411171
2.74,0.3945685815838438,1.7595035003725288,0.899405251566371
2.75,0.3696543518452432,1.7456785675500766,0.891006524188368
2.7600000000000002,0.34479872459344907,1.731559444794605,0.8822912264349531
2.77,0.3200055061030246,1.7171476270729948,0.8732624548099202
2.7800000000000002,0.2952784881801709,1.702444656332472,0.8639234171928354
2.79,0.27062144756882855,1.687452121286087,0.8542774316992954
2.8000000000000003,0.246038145359332,1.6721716571907776,0.844327925502015
2.81,0.22153232639973175,1.6566049456180558,0.8340784336131712
2.82,0.19710771870984256,1.640753714217334,0.8235325976284277
2.83,0.17276803289814702,1.6246197364719541,0.8126941644330938
2.84,0.1485169615816262,1.6082048314479374,0.8015669848708766
2.85,0.12435817880860212,1.5915108635354964,0.7901550123756906
2.86,0.10029533948471192,1.5745397421833613,0.7784623015670239
2.87,0.0763320788020625,1.5572934216259373,0.7664930068093498
2.88,0.05247201167169846,1.5397739006033646,0.754251380736104
2.89,0.028718732159440652,1.521983222074499,0.741741772738739
2.9,0.005075812925201206,1.5039234729228728,0.7289686274214116
2.91,-0.018453195334148575,1.485596783655669,0.7159364830218313
2.92,-0.04186476443824749,1.467005328095774,0.7026499697988496
2.93,-0.06515538927300313,1.448151323066929,0.6891138083873485
2.94,-0.08832158833650483,1.429037028072059,0.6753328081210246
2.95,-0.11135990428105047,1.4096647449648005,0.6613118653236516
2.96,-0.13426690445116207,1.3900368176143074,0.6470559615694443
2.97,-0.15703918141754547,1.3701556315633536,0.6325701619131247
2.98,-0.1796733535068693,1.3500236136798205,0.6178596130903348
2.99,-0.20216606532731674,1.3296432318015936,0.6029295416890247
3.0,-0.2245139882897924,1.3090169943749475,0.5877852522924734
3.0100000000000002,-0.24671382112474305,1.2881474500864485,0.5724321255945906
3.02,-0.26876229039446675,1.267037187488461,0.556875616488188
3.0300000000000002,-0.29065615100086406,1.245688834618295,0.541121252126876
3.04,-0.3123921866885362,1.2241050586110607,0.525174629961296
3.0500000000000003,-0.3339672105431545,1.2022885653062865,0.5090414157503712
3.06,-0.3553780654850146,1.1802420988483786,0.4927273415482917
3.0700000000000003,-0.37662162475772076,1.1579684412809486,0.47623820366793873
3.08,-0.39769479241189076,1.1354704121351138,0.4595798606214877
3.09,-0.418594503783837,1.112750868011803,0.44275823103890166
3.1,-0.439317725969126,1.0898127021581452,0.425779291565073
3.11,-0.45986145829094804,1.0666588440380138,0.4086490747363497
3.12,-0.4802227327632401,1.04329225889677,0.3913736668372025
3.13,-0.5003986145484556,1.0197159473203021,0.3739592057378008
3.14,-0.5203862024099435,0.9959329447884074,0.3564118787132505
3.15,-0.5401826291588414,0.9719463212225974,0.3387379202452914
3.16,-0.5597850620954306,0.9477591805283858,0.3209436098072098
3.17,-0.5791907034448613,0.9233746601321544,0.30303526963277455
3.18,-0.5983967907872119,0.8987959305126287,0.28501926246997616
3.19,-0.6174005974817789,0.8740261947270822,0.26690198932037584
3.2,-0.6361994330855593,0.8490686879323064,0.2486898871648545
3.21,-0.6547906437658433,0.8239266769004431,0.23038942667659057
3.22,-0.6731716127068673,0.7986034595297349,0.2120071099220549
3.23,-0.6913397605104341,0.7731023643503101,0.19354946805086082
3.24,-0.7092925455904889,0.747426750025006,0.175023058975276
3.25,-0.7270274645615268,0.7215800048453997,0.1564344650402311
3.2600000000000002,-0.7445420526208233,0.6955655462230474,0.1377902906846377
3.27,-0.7618338839243997,0.6693868201760544,0.11909716009486966
3.2800000000000002,-0.7789005719566721,0.6430473008110431,0.10036171485121509
3.29,-0.7957397698937275,0.6165504898005986,0.08159061156815804
3.3000000000000003,-0.8123491709601671,0.5898999158562772,0.06279051952931326
3.31,-0.828726508779463,0.56309913419726,0.043968118317865075
3.3200000000000003,-0.8448695577177796,0.5361517260147202,0.02513009544333705
3.33,-0.8607761332211802,0.5090612979320313,0.006283143965558805
3.34,-0.8764440921462158,0.48183148146082244,-0.012566039883352469
3.35,-0.8918713330837835,0.4544659324530592,-0.03141075907812787
3.36,-0.9070557966762546,0.4269683305491584,-0.05024431817976885
3.37,-0.921995465927794,0.39934237862226574,-0.0690600257144057
3.38,-0.9366883665078352,0.37159180221877,-0.08785119655074279
3.39,-0.9511325670476584,0.3437203489951328,-0.10661115427526012
3.4,-0.9653261794300235,0.31573178815114944,-0.12533323356430418
3.41,-0.9792673590718219,0.28762990985969294,-0.1440107825522518
3.42,-0.9929543051996933,0.2594185246930566,-0.16263716519488297
3.43,-1.0063852611185697,0.23110146304597468,-0.1812057636271373
3.44,-1.0195585144731034,0.20268257455541405,-0.1997099805144067
3.45,-1.0324723975019412,0.17416572751722492,-0.21814324139654281
3.46,-1.045125287284796,0.1455548082997462,-0.23649899702372468
3.47,-1.0575156059822963,0.11685372075444234,-0.2547707256833819
3.48,-1.0696418210685446,0.08806638562370661,-0.27295193551732466
3.49,-1.0815024455563944,0.059196739945843624,-0.2910361668282719
3.5,-1.0930960382153596,0.0302487364574221,-0.3090169943749472
3.5100000000000002,-1.104421203782164,0.0012263429930107206,-0.3268880296549428
3.52,-1.1154765931638755,-0.027866458117566717,-0.3446429231745171
3.5300000000000002,-1.1262609036336009,-0.05702567065437458,-0.36227536670454547
3.54,-1.1367728790187126,-0.08624728511481217,-0.3797790955218006
3.5500000000000003,-1.147011309881572,-0.11552727932326773,-0.3971478906347807
3.56,-1.1569750336927287,-0.14486161904288403,-0.414375580993284
3.5700000000000003,-1.1666629349965665,-0.17424625858935144,-0.43145604568095935
3.58,-1.1760739455693634,-0.20367714144659066,-0.4483832160900324
3.59,-1.18520704456976,-0.2331502008843102,-0.4651510780774582
3.6,-1.1940612586815882,-0.2626613605772405,-0.4817536741017149
3.61,-1.202635662249061,-0.2922065352260325,-0.49818510533949023
3.62,-1.2109293774042884,-0.3217816311796777,-0.5144395337815063
3.63,-1.218941574187106,-0.35138254705936334,-0.5305111843067337
3.64,-1.2266714706571984,-0.38100517438367926,-0.5463943467342692
3.65,-1.234118332998496,-0.41064539819504253,-0.5620833778521305
3.66,-1.2412814756158346,-0.4402990976872877,-0.5775727034222673
3.67,-1.2481602612238611,-0.46996214683428994,-0.5928568201610587
3.68,-1.254754100928171,-0.499630415019538,-0.6079302976946054
3.69,-1.261062454298668,-0.529299767666554,-0.6227877804881122
3.7,-1.2670848294351318,-0.5589660668700623,-0.63742398974869
3.71,-1.2728207830249882,-0.588625172027808,-0.6518337253008788
3.72,-1.278269920393272,-0.6182729404729368,-0.6660118674342514
3.73,-1.2834318955447686,-0.6479052281067967,-0.6799533787224188
3.74,-1.2883064111983469,-0.6775178900321432,-0.6936533058128049
3.75,-1.2928932188134525,-0.7071067811865471,-0.7071067811865474
3.7600000000000002,-1.2971921186087831,-0.7366677569759904,-0.7203090248879072
3.77,-1.3012029595731271,-0.7661966739085062,-0.7332553462225601
3.7800000000000002,-1.3049256394683735,-0.7956893902277763,-0.745941145424182
3.79,-1.3083601048246867,-0.8251417665465863,-0.7583619152887215
3.8000000000000003,-1.3115063509278546,-0.8545496664800392,-0.7705132427757893
3.81,-1.3143644217988086,-0.8839089572784244,-0.782390810576588
3.8200000000000003,-1.3169344101653206,-0.9132155104596615,-0.7939903986478356
3.83,-1.3192164574258802,-0.9424652024411686,-0.805307885711122
3.84,-1.3212107536057651,-0.9716539151711452,-0.8163392507171838
3.85,-1.322917537305304,-1.0007775367590679,-0.8270805742745616
3.86,-1.324337095640346,-1.0298319621053802,-0.8375280400421413
3.87,-1.325469764174949,-1.0588130935302364,-0.8476779360850831
3.88,-1.3263159268462918,-1.0877168414012137,-0.8575266561936521
3.89,-1.3268760158818265,-1.116539124759901,-0.8670707011644901
3.9,-1.3271505117086875,-1.1452758719472378,-0.8763066800438636
3.91,-1.3271399428553694,-1.173923021227547,-0.885231311332455
3.92,-1.3268448858456865,-1.2024765214111324,-0.8938414241512634
3.93,-1.3262659650850417,-1.2309323324753505,-0.9021339593682028
3.94,-1.3254038527390137,-1.2592864261840684,-0.9101059706849955
3.95,-1.3242592686042858,-1.2875347867054003,-0.9177546256839813
3.96,-1.3228329799719427,-1.3156734112276278,-0.925077206834458
3.97,-1.321125801483147,-1.3436983105732223,-0.9320711124582108
3.98,-1.319138594977233,-1.371605509810828,-0.9387338576538738
3.99,-1.3168722693322268,-1.399391048865191,-0.9450630751798048
4.0,-1.314327780297834,-1.427050983124842,-0.9510565162951535
4.01,-1.3115061303209126,-1.4545813840475128,-0.9567120515588303
4.0200000000000005,-1.308408368363461,-1.4819783397631574,-0.9620276715860862
4.03,-1.3050355897131574,-1.5092379556744868,-0.967001487762435
4.04,-1.3013889357864674,-1.5363563550549293,-0.9716317329146738
4.05,-1.2974695939243723,-1.5633296796439164,-0.9759167619387472
4.0600000000000005,-1.293278797180728,-1.5901540902394158,-0.979855052384247
4.07,-1.2888178241033104,-1.6168257672875772,-0.9834452049953297
4.08,-1.284087998507566,-1.6433409114694666,-0.986685944207868
4.09,-1.2790906892431155,-1.669695744284737,-0.9895761186026509
4.1,-1.2738273099530428,-1.6958865086321584,-0.9921147013144777
4.11,-1.2682993188260079,-1.7219094693869492,-0.9943007903969989
4.12,-1.2625082183412317,-1.7477609139747567,-0.9961336091431725
4.13,-1.2564555550063798,-1.7734371529422697,-0.9976125063612252
4.14,-1.2501429190884004,-1.7989345205243163,-0.9987369566060175
4.15,-1.2435719443373556,-1.8242493752073752,-0.9995065603657316
4.16,-1.2367443077032907,-1.8493781002894178,-0.9999210442038161
4.17,-1.22966172904618,-1.8743171044360114,-0.9999802608561371
4.18,-1.2223259708390135,-1.8990628222325368,-0.9996841892833
4.19,-1.2147388378640513,-1.9236117147325116,-0.9990329346781247
4.2,-1.2069021769023147,-1.947960270001857,-0.9980267284282716
4.21,-1.1988178764163449,-1.9721050036590932,-0.9966659280340299
4.22,-1.190487866226293,-1.9960424594113284,-0.9949510169813002
4.23,-1.181914117179396,-2.019769209585969,-0.9928826045698136
4.24,-1.1730986408128803,-2.043281855658079,-0.9904614256966512
4.25,-1.1640434890103482,-2.0665770287733136,-0.9876883405951379
4.26,-1.154750753651721,-2.0896513902663014,-0.9845643345292054
4.2700000000000005,-1.1452225662567692,-2.1125016321744465,-0.9810905174433341
4.28,-1.1354610976223047,-2.13512447774704,-0.9772681235681934
4.29,-1.1254685574530876,-2.157516681949604,-0.9730985109821267
4.3,-1.1152471939865063,-2.1796750319633977,-0.9685831611286311
4.3100000000000005,-1.104799293611089,-2.2015963476800064,-0.9637236782900095
4.32,-1.094127180478923,-2.2232774821909094,-0.9585217890173761
4.33,-1.0832332161120155,-2.2447153222720058,-0.9529793415172187
4.34,-1.0721197990026854,-2.2659067888629663,-0.9470983049947447
4.3500000000000005,-1.0607893642080415,-2.28684883754136,-0.940880768954225
4.36,-1.0492443829386113,-2.3075384589914805,-0.934328942456612
4.37,-1.037487362141174,-2.3279726794678135,-0.927445153334661
4.38,-1.0255208440758978,-2.3481485612530277,-0.9202318473658705
4.39,-1.01334740588781,-2.3680632031104745,-0.9126915874035035
4.4,-1.0009696591726989,-2.3877137407310753,-0.9048270524660192
4.41,-0.9883902495375034,-2.4070973471745583,-0.8966410367852361
4.42,-0.9756118561552527,-2.426211233304976,-0.8881364488135445
4.43,-0.962637191314655,-2.4450526482203987,-0.8793163101905568
4.44,-0.9494689999643716,-2.46361887967677,-0.8701837546695258
4.45,-0.9361100592520879,-2.481907254505804,-0.8607420270039435
4.46,-0.9225631780584151,-2.4999151390269105,-0.8509944817946924
4.47,-0.9088311965257267,-2.517639939453042,-0.8409445822981693
4.48,-0.8949169855820008,-2.5350791022904158,-0.8305958991958124
4.49,-0.8808234464597333,-2.552230114732047,-0.8199521093254518
4.5,-0.8665535102099993,-2.569090505045048,-0.8090169943749476
4.51,-0.8521101372117614,-2.585657842951586,-0.7977944395385719
4.5200000000000005,-0.8374963166764782,-2.6019297400034977,-0.7862884321366184
4.53,-0.8227150661481042,-2.617903849950456,-0.774503060198734
4.54,-0.8077694309985617,-2.63357786910166,-0.7624425110114477
4.55,-0.7926624839187646,-2.6489495366809725,-0.7501110696304601
4.5600000000000005,-0.7773973244052657,-2.66401663517547,-0.737513117358174
4.57,-0.7619770782426367,-2.678776990677315,-0.7246531301870464
4.58,-0.746404896981625,-2.6932284732189444,-0.7115356772092859
4.59,-0.7306839574132011,-2.707368997101486,-0.6981654189934728
4.6000000000000005,-0.7148174610385747,-2.7211965212163594,-0.6845471059286884
4.61,-0.6988086335352577,-2.7347090493600126,-0.6706855765367193
4.62,-0.6826607242192508,-2.747904630541763,-0.6565857557529566
4.63,-0.6663770055034747,-2.7607813592846537,-0.6422526531765854
4.64,-0.6499607723524854,-2.773337375919319,-0.6276913612907011
4.65,-0.6334153417336021,-2.7855708668707866,-0.6129070536529766
4.66,-0.616744052064514,-2.797480064938185,-0.5979049830575185
4.67,-0.5999502626574443,-2.8090632495673074,-0.5826904796685767
4.68,-0.5830373531599992,-2.8203187471159867,-0.5672689491267566
4.69,-0.566008722992742,-2.8312449311122503,-0.5516458706284298
4.7,-0.5488677907836311,-2.8418402225051915,-0.5358267949789972
4.71,-0.5316179937993649,-2.852103089908553,-0.5198173426207096
4.72,-0.5142627873737589,-2.862032049836953,-0.5036232016357619
4.73,-0.4968056443332388,-2.8716256669347273,-0.48725012572533133
4.74,-0.47925005441953583,-2.880882554197356,-0.47070393216533263
4.75,-0.4615995237096644,-2.8898013731854446,-0.4539904997395463
4.76,-0.44385757403331294,-2.8983808342312,-0.4371157666509335
4.7700000000000005,-0.42602774238770014,-2.9066196966374025,-0.4200857284118063
4.78,-0.40811358035001233,-2.914516768868823,-0.40290643571366214
4.79,-0.3901186534875112,-2.922070908736054,-0.3855839922773971
4.8,-0.37204654076540616,-2.9292810235717397,-0.368124552684678
4.8100000000000005,-0.35390083395257904,-2.936146070399162,-0.35053432019125846
4.82,-0.33568513702527997,-2.942665056093163,-0.3328195445229872
4.83,-0.3174030655688498,-2.9488370375333854,-0.3149865196553048
4.84,-0.2990582461775994,-2.954661121749794,-0.297041581577036
4.8500000000000005,-0.28065431585293377,-2.9601364660604577,-0.27899110603922805
4.86,-0.2621949213998089,-2.9652622782015836,-0.2608415062898969
4.87,-0.2436837188216094,-2.970037816449766,-0.24259923079540677
4.88,-0.22512437271358232,-2.9744623897364417,-0.22427076094938167
4.89,-0.2065205556548711,-2.9785353577545277,-0.20586260876988297
4.9,-0.18787594759929443,-2.9822561310572273,-0.18738131458572393
4.91,-0.16919423526493932,-2.985624171148992,-0.16883344471273434
4.92,-0.15047911152266052,-2.9886389905686177,-0.15022558912075692
4.93,-0.13173427478362293,-2.9913001529644694,-0.13156435909228353
4.94,-0.1129634283859309,-2.993607273161817,-0.11285638487348212
4.95,-0.09417027998049829,-2.9955600172222745,-0.09410831331851414
4.96,-0.07535854091620263,-2.9971581024953347,-0.07532680552793372
4.97,-0.05653192562446174,-2.9984012976619874,-0.05651853448202493
4.98,-0.037694151003321706,-2.999289422770416,-0.03769018266993433
4.99,-0.018848935801146792,-2.9998223492637694,-0.01884843971540737
5.0,-3.6739403974420594e-16,-3.0,-3.6739403974420594e-16
5.01,0.018848935801146056,-2.9998223492637694,0.018848439715406635
5.0200000000000005,0.037694151003322296,-2.999289422770416,0.037690182669935374
5.03,0.05653192562446101,-2.9984012976619874,0.056518534482024194
5.04,0.07535854091620191,-2.9971581024953347,0.07532680552793299
5.05,0.09417027998049757,-2.9955600172222745,0.09410831331851342
5.0600000000000005,0.11296342838593149,-2.993607273161817,0.11285638487348139
5.07,0.13173427478362218,-2.9913001529644694,0.1315643590922828
5.08,0.1504791115226598,-2.9886389905686177,0.1502255891207562
5.09,0.1691942352649386,-2.985624171148992,0.16883344471273362
5.1000000000000005,0.18787594759929635,-2.982256131057227,0.18738131458572496
5.11,0.2065205556548704,-2.9785353577545277,0.20586260876988224
5.12,0.2251243727135816,-2.9744623897364417,0.22427076094938095
5.13,0.24368371882160872,-2.970037816449766,0.24259923079540607
5.14,0.2621949213998081,-2.9652622782015836,0.26084150628989616
5.15,0.2806543158529356,-2.960136466060457,0.27899110603922905
5.16,0.2990582461775987,-2.954661121749794,0.2970415815770353
5.17,0.31740306556884906,-2.948837037533386,0.31498651965530405
5.18,0.3356851370252792,-2.9426650560931633,0.3328195445229865
5.19,0.35390083395257965,-2.9361460703991615,0.3505343201912594
5.2,0.37204654076540544,-2.92928102357174,0.36812455268467725
5.21,0.3901186534875104,-2.922070908736055,0.3855839922773964
5.22,0.40811358035001155,-2.9145167688688236,0.40290643571366147
5.23,0.42602774238770075,-2.9066196966374025,0.42008572841180725
5.24,0.4438575740333123,-2.8983808342312,0.4371157666509328
5.25,0.4615995237096636,-2.889801373185445,0.45399049973954564
5.26,0.4792500544195352,-2.8808825541973566,0.47070393216533196
5.2700000000000005,0.49680564433323937,-2.871625666934727,0.4872501257253323
5.28,0.5142627873737582,-2.8620320498369534,0.5036232016357612
5.29,0.5316179937993643,-2.8521030899085535,0.5198173426207089
5.3,0.5488677907836303,-2.841840222505192,0.5358267949789965
5.3100000000000005,0.5660087229927424,-2.83124493111225,0.5516458706284307
5.32,0.5830373531599985,-2.820318747115987,0.567268949126756
5.33,0.5999502626574437,-2.8090632495673074,0.582690479668576
5.34,0.6167440520645134,-2.797480064938185,0.5979049830575179
5.3500000000000005,0.6334153417336038,-2.7855708668707857,0.6129070536529775
5.36,0.6499607723524847,-2.7733373759193194,0.6276913612907005
5.37,0.6663770055034741,-2.760781359284654,0.6422526531765849
5.38,0.6826607242192502,-2.747904630541764,0.6565857557529561
5.39,0.698808633535257,-2.734709049360013,0.6706855765367188
5.4,0.7148174610385762,-2.721196521216358,0.6845471059286892
5.41,0.7306839574132006,-2.7073689971014865,0.6981654189934723
5.42,0.7464048969816246,-2.693228473218945,0.7115356772092855
5.43,0.761977078242636,-2.6787769906773153,0.7246531301870459
5.44,0.7773973244052662,-2.6640166351754697,0.7375131173581736
5.45,0.792662483918764,-2.6489495366809734,0.7501110696304596
5.46,0.8077694309985611,-2.6335778691016603,0.7624425110114472
5.47,0.8227150661481035,-2.6179038499504568,0.7745030601987336
5.48,0.8374963166764786,-2.6019297400034973,0.786288432136619
5.49,0.8521101372117608,-2.585657842951587,0.7977944395385714
5.5,0.8665535102099986,-2.5690905050450485,0.8090169943749472
5.51,0.8808234464597327,-2.5522301147320476,0.8199521093254515
5.5200000000000005,0.8949169855820013,-2.535079102290415,0.8305958991958131
5.53,0.9088311965257263,-2.5176399394530424,0.8409445822981689
5.54,0.9225631780584145,-2.499915139026911,0.850994481794692
5.55,0.9361100592520872,-2.4819072545058045,0.8607420270039432
